id,label_id,movie_id
2070,7,1275
2071,19,1275
2072,16,1276
2073,11,1276
2074,7,1277
2075,11,1277
2076,3,1277
2077,16,1278
2078,5,1278
2079,16,1279
2080,11,1279
2081,11,1280
2082,16,1281
2083,15,1282
2084,6,1282
2085,13,1282
2086,12,1283
2087,1,1284
2088,17,1284
2089,16,1285
2090,11,1286
2091,3,1286
2092,7,1287
2093,19,1287
2094,11,1287
2095,16,1288
2096,11,1288
2097,13,1288
2098,14,1289
2099,8,1289
2100,11,1290
2101,3,1290
2102,7,1291
2103,19,1291
2104,16,1292
2105,11,1293
2106,16,1294
2107,8,1294
2108,11,1295
2109,11,1296
2110,3,1296
2111,16,1297
2112,11,1298
2113,13,1298
2114,8,1298
2115,11,1299
2116,8,1299
2117,11,1300
2118,10,1301
2119,11,1302
2120,19,1303
2121,7,1304
2122,16,1304
2123,12,1304
2124,11,1305
2125,11,1306
2126,10,1306
2127,16,1307
2128,3,1307
2129,16,1308
2130,11,1309
2131,3,1309
2132,14,1310
2133,16,1311
2134,11,1312
2135,2,1313
2136,3,1314
2137,14,1315
2138,11,1316
2139,16,1317
2140,16,1318
2141,11,1318
2142,7,1320
2143,5,1320
2144,10,1320
2145,18,1320
2146,5,1321
2147,5,1322
2148,5,1323
2149,5,1324
2150,5,1325
2151,5,1326
2152,5,1327
2153,5,1328
2154,5,1329
2155,16,1330
2156,5,1330
2157,5,1331
2158,5,1332
2159,18,1332
2160,5,1333
2161,5,1334
2162,10,1334
2163,7,1335
2164,5,1335
2165,5,1336
2166,5,1337
2167,5,1339
2168,3,1339
2169,5,1340
2170,5,1341
2171,5,1342
2172,18,1343
2173,1,1344
2174,18,1344
2175,5,1345
2176,5,1346
2177,5,1347
2178,5,1348
2179,5,1350
2180,11,1351
2181,2,1352
2182,18,1352
2183,16,1353
2184,3,1353
2185,11,1354
2186,5,1355
2187,18,1355
2188,7,1356
2189,19,1356
2190,10,1356
2191,11,1357
2192,3,1357
2193,11,1358
2194,18,1358
2195,19,1359
2196,6,1359
2197,16,1359
2198,11,1360
2199,14,1361
2200,11,1362
2201,11,1363
2202,7,1364
2203,11,1365
2204,11,1366
2205,6,1367
2206,16,1367
2207,11,1368
2208,11,1369
2209,18,1369
2210,7,1370
2211,18,1370
2212,7,1371
2213,19,1371
2214,10,1371
2215,7,1372
2216,19,1372
2217,10,1372
2218,7,1373
2219,19,1373
2220,10,1373
2221,7,1374
2222,19,1374
2223,10,1374
2224,7,1375
2225,19,1375
2226,10,1375
2227,7,1376
2228,19,1376
2229,10,1376
2230,7,1377
2231,19,1377
2232,16,1377
2233,2,1377
2234,7,1378
2235,16,1378
2236,12,1378
2237,7,1379
2238,16,1379
2239,12,1379
2240,16,1380
2241,13,1380
2242,3,1380
2243,16,1381
2244,13,1381
2245,3,1381
2246,7,1382
2247,11,1382
2248,7,1383
2249,10,1383
2250,11,1384
2251,7,1385
2252,12,1386
2253,7,1387
2254,5,1387
2255,7,1388
2256,5,1388
2257,7,1389
2258,5,1389
2259,16,1390
2260,7,1391
2261,16,1391
2262,10,1391
2263,8,1391
2264,16,1392
2265,11,1392
2266,11,1393
2267,3,1393
2268,16,1394
2269,16,1395
2270,11,1395
2271,2,1396
2272,11,1396
2273,10,1396
2274,11,1397
2275,3,1398
2276,8,1398
2277,11,1399
2278,11,1400
2279,11,1401
2280,2,1404
2281,11,1404
2282,15,1405
2283,16,1405
2284,11,1406
2285,5,1407
2286,18,1407
2287,7,1408
2288,3,1408
2289,8,1408
2290,16,1409
2291,3,1409
2292,16,1410
2293,11,1410
2294,11,1411
2295,11,1412
2296,11,1413
2297,16,1414
2298,2,1415
2299,11,1415
2300,3,1415
2301,11,1416
2302,13,1416
2303,11,1417
2304,11,1419
2305,14,1420
2306,17,1422
2307,18,1422
2308,11,1423
2309,7,1424
2310,16,1425
2311,6,1426
2312,18,1427
2313,11,1428
2314,7,1429
2315,18,1430
2316,7,1431
2317,16,1431
2318,7,1432
2319,16,1433
2320,5,1433
2321,16,1436
2322,11,1437
2323,7,1438
2324,18,1438
2325,16,1439
2326,16,1440
2327,16,1441
2328,3,1441
2329,11,1442
2330,14,1443
2331,16,1444
2332,16,1445
2333,8,1445
2334,16,1446
2335,2,1447
2336,14,1448
2337,16,1449
2338,16,1453
2339,3,1453
2340,16,1454
2341,16,1455
2342,3,1455
2343,16,1456
2344,16,1457
2345,3,1457
2346,3,1458
2347,17,1459
2348,18,1459
2349,6,1460
2350,16,1460
2351,17,1460
2352,16,1461
2353,14,1462
2354,16,1463
2355,3,1463
2356,17,1464
2357,11,1465
2358,2,1466
2359,11,1466
2360,16,1467
2361,11,1467
2362,16,1468
2363,3,1468
2364,14,1470
2365,11,1471
2366,2,1472
2367,18,1472
2368,7,1473
2369,16,1473
2370,2,1473
2371,11,1473
2372,3,1475
2373,16,1476
2374,11,1476
2375,3,1477
2376,7,1479
2377,3,1479
2378,18,1479
2379,7,1480
2380,11,1480
2381,18,1480
2382,16,1482
2383,11,1482
2384,11,1483
2385,18,1483
2386,17,1484
2387,16,1485
2388,11,1486
2389,11,1487
2390,13,1487
2391,7,1488
2392,11,1488
2393,18,1488
2394,8,1488
2395,15,1489
2396,6,1489
2397,13,1489
2398,16,1490
2399,3,1493
2400,16,1494
2401,7,1495
2402,19,1495
2403,6,1495
2404,11,1496
2405,3,1496
2406,7,1497
2407,11,1498
2408,3,1498
2409,7,1499
2410,19,1499
2411,18,1499
2412,16,1500
2413,2,1500
2414,2,1501
2415,3,1502
2416,16,1503
2417,11,1504
2418,11,1507
2419,8,1507
2420,11,1508
2421,11,1509
2422,11,1510
2423,16,1511
2424,16,1513
2425,3,1514
2426,11,1515
2427,18,1515
2428,16,1516
2429,16,1517
2430,7,1518
2431,18,1518
2432,11,1519
2433,3,1520
2434,11,1522
2435,7,1523
2436,2,1523
2437,3,1523
2438,11,1524
2439,7,1525
2440,19,1525
2441,6,1525
2442,4,1525
2443,16,1526
2444,7,1527
2445,10,1527
2446,16,1528
2447,11,1529
2448,11,1531
2449,16,1532
2450,11,1533
2451,11,1534
2452,11,1535
2453,3,1535
2454,16,1537
2455,19,1538
2456,6,1538
2457,16,1539
2458,2,1539
2459,16,1541
2460,3,1541
2461,16,1542
2462,11,1542
2463,3,1542
2464,11,1543
2465,7,1544
2466,19,1544
2467,10,1544
2468,18,1544
2469,11,1545
2470,16,1546
2471,6,1547
2472,11,1547
2473,11,1548
2474,11,1549
2475,3,1549
2476,16,1550
2477,3,1550
2478,19,1551
2479,6,1551
2480,11,1551
2481,7,1552
2482,19,1552
2483,18,1552
2484,16,1553
2485,11,1554
2486,3,1554
2487,7,1556
2488,3,1556
2489,18,1556
2490,11,1557
2491,16,1558
2492,11,1559
2493,16,1561
2494,7,1562
2495,19,1562
2496,2,1562
2497,11,1563
2498,16,1564
2499,3,1564
2500,16,1565
2501,18,1565
2502,19,1566
2503,15,1566
2504,6,1566
2505,16,1566
2506,13,1566
2507,11,1567
2508,2,1568
2509,11,1568
2510,17,1568
2511,16,1569
2512,3,1569
2513,10,1570
2514,16,1571
2515,3,1571
2516,11,1572
2517,7,1573
2518,10,1573
2519,18,1573
2520,3,1574
2521,11,1575
2522,11,1577
2523,2,1578
2524,11,1579
2525,7,1580
2526,19,1580
2527,16,1580
2528,10,1580
2529,16,1581
2530,19,1582
2531,6,1582
2532,6,1583
2533,4,1583
2534,11,1584
2535,10,1584
2536,16,1585
2537,7,1586
2538,11,1586
2539,8,1586
2540,7,1587
2541,19,1587
2542,6,1588
2543,16,1588
2544,2,1589
2545,11,1589
2546,17,1589
2547,7,1590
2548,17,1590
2549,10,1590
2550,18,1590
2551,7,1591
2552,19,1591
2553,10,1591
2554,18,1591
2555,6,1592
2556,16,1592
2557,16,1593
2558,3,1593
2559,11,1594
2560,19,1595
2561,6,1595
2562,11,1595
2563,11,1596
2564,7,1597
2565,17,1597
2566,3,1597
2567,18,1597
2568,2,1598
2569,11,1598
2570,18,1598
2571,7,1599
2572,11,1600
2573,3,1600
2574,2,1601
2575,11,1601
2576,1,1601
2577,16,1602
2578,10,1603
2579,18,1603
2580,7,1604
2581,16,1604
2582,19,1605
2583,3,1605
2584,7,1606
2585,19,1606
2586,7,1608
2587,18,1608
2588,11,1609
2589,7,1610
2590,18,1610
2591,11,1611
2592,16,1612
2593,11,1613
2594,16,1614
2595,19,1615
2596,18,1615
2597,7,1616
2598,18,1616
2599,8,1616
2600,2,1617
2601,1,1617
2602,17,1617
2603,18,1617
2604,11,1619
2605,8,1619
2606,2,1620
2607,11,1620
2608,18,1620
2609,11,1621
2610,16,1622
2611,11,1622
2612,5,1623
2613,11,1624
2614,17,1625
2615,18,1625
2616,7,1626
2617,11,1626
2618,18,1626
2619,7,1627
2620,2,1627
2621,17,1627
2622,11,1628
2623,16,1629
2624,3,1629
2625,16,1630
2626,11,1630
2627,18,1631
2628,16,1632
2629,3,1632
2630,11,1633
2631,11,1635
2632,7,1636
2633,18,1636
2634,11,1639
2635,3,1639
2636,16,1640
2637,16,1641
2638,11,1643
2639,3,1643
2640,5,1644
2641,17,1644
2642,18,1644
2643,2,1645
2644,5,1645
2645,17,1645
2646,18,1645
2647,16,1646
2648,2,1647
2649,18,1647
2650,16,1648
2651,11,1648
2652,18,1648
2653,14,1649
2654,11,1650
2655,11,1651
2656,14,1652
2657,11,1653
2658,10,1653
2659,18,1653
2660,6,1654
2661,11,1654
2662,4,1654
2663,5,1655
2664,3,1656
2665,14,1657
2666,3,1658
2667,18,1658
2668,11,1659
2669,11,1660
2670,18,1661
2671,2,1662
2672,16,1663
2673,11,1664
2674,16,1665
2675,3,1666
2676,7,1667
2677,11,1667
2678,11,1668
2679,3,1669
2680,11,1670
2681,8,1670
2682,2,1671
2683,11,1672
2684,11,1673
2685,11,1674
2686,3,1674
2687,18,1674
2688,2,1675
2689,18,1675
2690,7,1676
2691,19,1676
2692,10,1676
2693,8,1676
2694,16,1677
2695,11,1678
2696,16,1679
2697,11,1680
2698,3,1680
2699,7,1681
2700,19,1681
2701,11,1682
2702,11,1683
2703,3,1683
2704,18,1683
2705,3,1684
2706,3,1685
2707,2,1686
2708,18,1686
2709,7,1687
2710,18,1687
2711,15,1688
2712,6,1688
2713,13,1688
2714,16,1689
2715,17,1689
2716,7,1690
2717,5,1690
2718,10,1690
2719,5,1692
2720,10,1692
2721,11,1693
2722,11,1694
2723,11,1695
2724,11,1696
2725,8,1696
2726,2,1697
2727,16,1698
2728,11,1699
2729,16,1701
2730,11,1701
2731,6,1702
2732,16,1702
2733,4,1702
2734,16,1703
2735,11,1704
2736,11,1705
2737,6,1707
2738,16,1707
2739,11,1708
2740,18,1709
2741,11,1710
2742,16,1711
2743,2,1711
2744,11,1711
2745,17,1711
2746,3,1714
2747,18,1715
2748,11,1716
2749,5,1717
2750,18,1717
2751,18,1718
2752,11,1719
2753,7,1720
2754,19,1720
2755,10,1720
2756,11,1721
2757,3,1721
2758,7,1722
2759,3,1722
2760,18,1722
2761,16,1723
2762,11,1723
2763,11,1724
2764,11,1725
2765,11,1726
2766,11,1727
2767,11,1728
2768,2,1729
2769,11,1729
2770,11,1730
2771,16,1731
2772,16,1732
2773,2,1732
2774,17,1732
2775,18,1732
2776,11,1733
2777,3,1733
2778,16,1734
2779,11,1734
2780,11,1735
2781,3,1735
2782,7,1739
2783,6,1739
2784,7,1740
2785,11,1740
2786,11,1741
2787,2,1742
2788,14,1743
2789,7,1744
2790,19,1744
2791,18,1744
2792,16,1746
2793,16,1747
2794,11,1747
2795,1,1748
2796,10,1748
2797,18,1748
2798,3,1749
2799,19,1750
2800,6,1750
2801,4,1750
2802,10,1750
2803,7,1752
2804,18,1752
2805,16,1753
2806,7,1754
2807,17,1754
2808,18,1754
2809,3,1755
2810,5,1756
2811,11,1757
2812,11,1758
2813,11,1759
2814,16,1760
2815,13,1760
2816,7,1762
2817,5,1762
2818,10,1762
2819,16,1764
2820,18,1764
2821,2,1765
2822,11,1765
2823,11,1767
2824,3,1767
2825,11,1768
2826,7,1769
2827,18,1769
2828,3,1770
2829,18,1770
2830,5,1771
2831,7,1772
2832,16,1772
2833,13,1772
2834,7,1773
2835,11,1773
2836,16,1774
2837,11,1774
2838,11,1776
2839,16,1777
2840,3,1777
2841,19,1779
2842,10,1779
2843,18,1779
2844,14,1780
2845,16,1782
2846,3,1782
2847,1,1783
2848,17,1783
2849,18,1783
2850,16,1784
2851,11,1784
2852,7,1785
2853,2,1785
2854,14,1787
2855,7,1788
2856,11,1788
2857,11,1789
2858,2,1791
2859,11,1791
2860,7,1792
2861,18,1792
2862,16,1793
2863,16,1794
2864,11,1794
2865,11,1795
2866,7,1796
2867,11,1796
2868,14,1797
2869,18,1798
2870,2,1799
2871,11,1799
2872,7,1801
2873,11,1801
2874,3,1801
2875,2,1804
2876,11,1804
2877,2,1805
2878,11,1805
2879,17,1805
2880,18,1805
2881,19,1806
2882,6,1806
2883,16,1806
2884,11,1807
2885,16,1809
2886,2,1809
2887,11,1809
2888,11,1810
2889,11,1811
2890,6,1812
2891,16,1812
2892,11,1812
2893,11,1814
2894,11,1815
2895,16,1816
2896,11,1816
2897,16,1817
2898,11,1817
2899,3,1817
2900,11,1819
2901,11,1820
2902,16,1821
2903,3,1821
2904,6,1822
2905,16,1822
2906,16,1824
2907,18,1824
2908,7,1825
2909,11,1825
2910,19,1826
2911,6,1826
2912,16,1827
2913,14,1827
2914,11,1829
2915,3,1829
2916,16,1830
2917,7,1831
2918,10,1831
2919,18,1831
2920,7,1832
2921,11,1832
2922,7,1833
2923,11,1833
2924,18,1833
2925,11,1834
2926,18,1834
2927,3,1835
2928,11,1836
2929,16,1837
2930,16,1839
2931,11,1840
2932,11,1841
2933,18,1841
2934,2,1842
2935,11,1842
2936,6,1843
2937,16,1843
2938,11,1844
2939,16,1845
2940,18,1845
2941,11,1846
2942,11,1847
2943,18,1847
2944,19,1848
2945,6,1848
2946,16,1848
2947,4,1848
2948,19,1849
2949,11,1850
2950,3,1850
2951,11,1851
2952,3,1851
2953,11,1852
2954,18,1852
2955,16,1853
2956,16,1854
2957,3,1854
2958,16,1855
2959,14,1856
2960,13,1856
2961,16,1857
2962,7,1858
2963,16,1858
2964,11,1859
2965,11,1860
2966,16,1861
2967,18,1861
2968,5,1862
2969,10,1862
2970,16,1863
2971,16,1864
2972,14,1865
2973,7,1866
2974,16,1866
2975,7,1867
2976,19,1867
2977,7,1869
2978,18,1869
2979,16,1870
2980,11,1870
2981,16,1871
2982,11,1871
2983,11,1872
2984,11,1873
2985,16,1874
2986,3,1874
2987,16,1875
2988,7,1876
2989,11,1876
2990,10,1876
2991,18,1876
2992,11,1877
2993,16,1878
2994,3,1878
2995,11,1879
2996,11,1880
2997,19,1881
2998,15,1881
2999,6,1881
3000,4,1881
3001,7,1882
3002,10,1882
3003,16,1883
3004,16,1884
3005,11,1884
3006,16,1885
3007,11,1885
3008,16,1886
3009,19,1887
3010,16,1887
3011,16,1888
3012,11,1888
3013,3,1888
3014,18,1889
3015,11,1890
3016,5,1891
3017,18,1891
3018,17,1892
3019,18,1892
3020,11,1893
3021,19,1894
3022,16,1894
3023,3,1894
3024,16,1895
3025,11,1895
3026,3,1895
3027,16,1896
3028,11,1897
3029,3,1897
3030,11,1898
3031,8,1898
3032,19,1899
3033,11,1899
3034,11,1900
3035,14,1901
3036,11,1902
3037,3,1902
3038,16,1903
3039,16,1904
3040,11,1904
3041,11,1905
3042,16,1906
3043,3,1906
3044,15,1907
3045,6,1907
3046,11,1908
3047,18,1908
3048,17,1909
3049,10,1909
3050,18,1909
3051,7,1910
3052,16,1910
3053,2,1910
3054,16,1911
3055,7,1912
3056,2,1912
3057,3,1912
3058,11,1913
3059,17,1913
3060,16,1914
3061,11,1914
3062,11,1915
3063,7,1916
3064,16,1916
3065,11,1916
3066,7,1917
3067,19,1917
3068,10,1917
3069,18,1917
3070,7,1918
3071,16,1918
3072,2,1918
3073,11,1918
3074,6,1919
3075,16,1919
3076,15,1920
3077,6,1920
3078,4,1920
3079,8,1920
3080,10,1921
3081,18,1921
3082,11,1922
3083,16,1923
3084,5,1924
3085,10,1924
3086,11,1925
3087,3,1925
3088,8,1925
3089,13,1926
3090,8,1927
3091,12,1928
3092,11,1929
3093,11,1930
3094,19,1931
3095,13,1932
3096,11,1933
3097,16,1934
3098,11,1935
3099,11,1936
3100,8,1936
3101,16,1937
3102,11,1938
3103,11,1939
3104,8,1939
3105,11,1940
3106,11,1941
3107,11,1942
3108,11,1943
3109,11,1944
3110,3,1944
3111,8,1944
3112,2,1945
3113,11,1945
3114,11,1946
3115,3,1946
3116,13,1947
3117,3,1947
3118,16,1948
3119,11,1949
3120,11,1950
3121,17,1950
3122,13,1951
3123,11,1952
3124,7,1953
3125,2,1953
3126,11,1953
3127,18,1953
3128,7,1954
3129,11,1954
3130,11,1955
3131,11,1956
3132,11,1957
3133,16,1958
3134,11,1958
3135,11,1959
3136,3,1959
3137,11,1960
3138,8,1960
3139,11,1961
3140,11,1962
3141,16,1963
3142,11,1964
3143,17,1964
3144,16,1965
3145,10,1965
3146,16,1966
3147,19,1967
3148,6,1967
3149,4,1967
3150,16,1968
3151,11,1968
3152,5,1969
3153,5,1970
3154,5,1971
3155,5,1972
3156,5,1973
3157,5,1974
3158,5,1975
3159,5,1976
3160,5,1977
3161,5,1978
3162,5,1979
3163,5,1980
3164,5,1981
3165,5,1982
3166,5,1983
3167,5,1984
3168,5,1985
3169,5,1986
3170,5,1987
3171,5,1988
3172,5,1989
3173,5,1990
3174,5,1991
3175,5,1992
3176,5,1993
3177,5,1994
3178,18,1994
3179,5,1995
3180,18,1995
3181,5,1996
3182,18,1996
3183,5,1997
3184,5,1998
3185,5,1999
3186,7,2000
3187,16,2000
3188,2,2000
3189,11,2000
3190,7,2001
3191,16,2001
3192,2,2001
3193,11,2001
3194,7,2002
3195,16,2002
3196,2,2002
3197,11,2002
3198,16,2003
3199,5,2003
3200,16,2004
3201,5,2004
3202,19,2005
3203,6,2005
3204,4,2005
3205,7,2006
3206,19,2006
3207,3,2006
3208,16,2007
3209,2,2008
3210,11,2008
3211,1,2008
3212,10,2009
3213,18,2009
3214,10,2010
3215,16,2011
3216,10,2011
3217,16,2012
3218,10,2012
3219,12,2012
3220,7,2013
3221,19,2013
3222,6,2014
3223,16,2014
3224,6,2015
3225,16,2015
3226,4,2015
3227,6,2016
3228,16,2016
3229,12,2016
3230,6,2017
3231,4,2017
3232,13,2017
3233,15,2018
3234,6,2018
3235,7,2019
3236,11,2019
3237,11,2020
3238,3,2020
3239,4,2021
3240,10,2021
3241,11,2022
3242,7,2023
3243,2,2023
3244,11,2023
3245,11,2024
3246,17,2024
3247,11,2025
3248,3,2025
3249,5,2026
3250,18,2026
3251,16,2027
3252,2,2027
3253,7,2028
3254,11,2028
3255,8,2028
3256,16,2029
3257,3,2029
3258,6,2031
3259,16,2031
3260,6,2032
3261,16,2032
3262,15,2033
3263,6,2033
3264,10,2034
3265,6,2035
3266,16,2035
3267,6,2036
3268,16,2036
3269,19,2037
3270,6,2037
3271,16,2037
3272,6,2038
3273,16,2038
3274,10,2038
3275,19,2039
3276,6,2039
3277,6,2040
3278,16,2040
3279,7,2041
3280,19,2041
3281,6,2041
3282,16,2041
3283,6,2042
3284,16,2042
3285,19,2043
3286,6,2043
3287,4,2043
3288,16,2044
3289,19,2045
3290,6,2045
3291,11,2045
3292,3,2045
3293,19,2046
3294,6,2046
3295,10,2046
3296,6,2047
3297,15,2048
3298,6,2048
3299,16,2049
3300,13,2049
3301,19,2050
3302,6,2050
3303,16,2050
3304,19,2051
3305,6,2051
3306,16,2051
3307,6,2052
3308,16,2052
3309,6,2053
3310,16,2053
3311,10,2053
3312,19,2054
3313,6,2054
3314,16,2054
3315,4,2054
3316,10,2054
3317,16,2055
3318,12,2055
3319,19,2056
3320,6,2056
3321,19,2057
3322,6,2057
3323,7,2058
3324,18,2058
3325,6,2059
3326,11,2059
3327,16,2060
3328,14,2061
3329,11,2062
3330,3,2062
3331,11,2063
3332,3,2063
3333,16,2064
3334,14,2064
3335,16,2065
3336,11,2065
3337,3,2065
3338,1,2066
3339,11,2067
3340,3,2067
3341,8,2067
3342,11,2068
3343,11,2069
3344,11,2070
3345,11,2071
3346,16,2072
3347,16,2073
3348,11,2074
3349,11,2075
3350,8,2075
3351,11,2076
3352,17,2076
3353,19,2077
3354,6,2077
3355,15,2078
3356,6,2078
3357,16,2078
3358,13,2078
3359,6,2079
3360,11,2079
3361,15,2080
3362,6,2080
3363,16,2080
3364,13,2080
3365,3,2080
3366,15,2081
3367,6,2081
3368,16,2081
3369,13,2081
3370,3,2081
3371,6,2082
3372,16,2082
3373,6,2083
3374,13,2083
3375,6,2084
3376,13,2084
3377,15,2085
3378,6,2085
3379,11,2086
3380,4,2086
3381,15,2087
3382,6,2087
3383,4,2087
3384,13,2087
3385,19,2088
3386,16,2088
3387,13,2088
3388,15,2089
3389,6,2089
3390,15,2090
3391,6,2090
3392,6,2091
3393,10,2091
3394,15,2092
3395,6,2092
3396,13,2092
3397,19,2093
3398,6,2093
3399,4,2093
3400,10,2093
3401,7,2094
3402,19,2094
3403,10,2094
3404,6,2095
3405,16,2095
3406,15,2096
3407,6,2096
3408,13,2096
3409,6,2097
3410,5,2097
3411,6,2098
3412,16,2098
3413,19,2099
3414,15,2099
3415,6,2099
3416,13,2099
3417,16,2100
3418,4,2100
3419,3,2100
3420,19,2101
3421,11,2101
3422,15,2102
3423,6,2102
3424,16,2102
3425,13,2102
3426,19,2103
3427,6,2103
3428,11,2104
3429,7,2105
3430,19,2105
3431,4,2105
3432,10,2105
3433,11,2106
3434,8,2106
3435,5,2107
3436,18,2107
3437,16,2108
3438,3,2108
3439,16,2109
3440,16,2110
3441,2,2110
3442,18,2110
3443,16,2111
3444,2,2112
3445,11,2112
3446,5,2113
3447,18,2113
3448,11,2114
3449,7,2115
3450,19,2115
3451,19,2116
3452,15,2116
3453,6,2116
3454,10,2116
3455,11,2117
3456,10,2117
3457,5,2118
3458,18,2118
3459,5,2119
3460,11,2120
3461,5,2120
3462,5,2121
3463,18,2121
3464,5,2122
3465,18,2122
3466,15,2123
3467,6,2123
3468,16,2124
3469,11,2125
3470,3,2125
3471,7,2126
3472,2,2126
3473,17,2126
3474,18,2126
3475,11,2127
3476,3,2127
3477,16,2128
3478,14,2129
3479,2,2130
3480,11,2130
3481,3,2130
3482,11,2131
3483,11,2132
3484,19,2133
3485,16,2133
3486,16,2134
3487,19,2135
3488,13,2135
3489,16,2136
3490,15,2137
3491,6,2137
3492,15,2138
3493,6,2138
3494,11,2138
3495,4,2138
3496,15,2139
3497,6,2139
3498,6,2140
3499,4,2140
3500,10,2140
3501,15,2141
3502,6,2141
3503,16,2141
3504,15,2142
3505,6,2142
3506,16,2142
3507,19,2143
3508,4,2143
3509,3,2143
3510,16,2144
3511,16,2145
3512,11,2145
3513,3,2145
3514,11,2146
3515,3,2146
3516,11,2147
3517,16,2148
3518,5,2148
3519,16,2149
3520,5,2149
3521,16,2150
3522,16,2151
3523,6,2152
3524,16,2152
3525,7,2153
3526,19,2153
3527,11,2154
3528,3,2154
3529,16,2155
3530,16,2156
3531,11,2156
3532,3,2157
3533,2,2158
3534,5,2158
3535,2,2159
3536,5,2159
3537,5,2160
3538,18,2160
3539,19,2161
3540,6,2161
3541,4,2161
3542,19,2162
3543,6,2162
3544,4,2162
3545,16,2163
3546,5,2163
3547,11,2164
3548,11,2165
3549,11,2166
3550,3,2166
3551,7,2167
3552,19,2167
3553,5,2167
3554,11,2168
3555,3,2168
3556,16,2169
3557,7,2170
3558,16,2170
3559,16,2171
3560,11,2171
3561,3,2171
3562,19,2173
3563,4,2173
3564,10,2173
3565,16,2174
3566,4,2174
3567,11,2175
3568,3,2175
3569,18,2176
3570,16,2177
3571,18,2177
3572,18,2178
3573,18,2179
3574,18,2180
3575,18,2181
3576,11,2182
3577,1,2182
3578,18,2182
3579,18,2183
3580,17,2184
3581,18,2184
3582,18,2185
3583,1,2186
3584,18,2186
3585,17,2187
3586,18,2187
3587,11,2188
3588,15,2189
3589,11,2190
3590,16,2191
3591,11,2192
3592,7,2193
3593,19,2193
3594,4,2193
3595,7,2194
3596,2,2194
3597,11,2194
3598,16,2195
3599,7,2196
3600,11,2197
3601,14,2198
3602,2,2199
3603,11,2199
3604,11,2200
3605,11,2201
3606,11,2202
3607,18,2202
3608,8,2202
3609,1,2203
3610,18,2203
3611,18,2204
3612,16,2205
3613,17,2206
3614,18,2206
3615,11,2207
3616,16,2208
3617,17,2208
3618,3,2208
3619,18,2208
3620,2,2209
3621,18,2209
3622,18,2210
3623,18,2211
3624,18,2212
3625,18,2214
3626,16,2215
3627,3,2215
3628,11,2216
3629,16,2217
3630,13,2217
3631,11,2218
3632,17,2219
3633,18,2219
3634,11,2220
3635,18,2221
3636,16,2222
3637,16,2223
3638,11,2224
3639,11,2225
3640,11,2226
3641,18,2227
3642,11,2228
3643,11,2229
3644,16,2230
3645,2,2231
3646,11,2231
3647,10,2232
3648,18,2232
3649,11,2233
3650,11,2234
3651,11,2235
3652,8,2235
3653,11,2236
3654,11,2237
3655,11,2240
3656,16,2241
3657,11,2242
3658,16,2243
3659,11,2243
3660,3,2243
3661,16,2244
3662,3,2244
3663,16,2245
3664,11,2245
3665,16,2246
3666,16,2247
3667,16,2248
3668,11,2248
3669,3,2248
3670,16,2249
3671,11,2250
3672,16,2251
3673,16,2252
3674,11,2252
3675,7,2253
3676,16,2253
3677,4,2253
3678,11,2254
3679,16,2255
3680,5,2256
3681,10,2256
3682,16,2257
3683,3,2257
3684,7,2258
3685,16,2259
3686,3,2259
3687,7,2260
3688,2,2260
3689,16,2261
3690,16,2262
3691,11,2262
3692,3,2262
3693,18,2263
3694,11,2264
3695,19,2265
3696,16,2265
3697,16,2266
3698,3,2266
3699,17,2267
3700,18,2267
3701,2,2268
3702,11,2268
3703,11,2269
3704,14,2270
3705,11,2271
3706,11,2272
3707,7,2273
3708,18,2273
3709,11,2274
3710,7,2275
3711,19,2275
3712,10,2275
3713,11,2276
3714,11,2277
3715,7,2278
3716,2,2278
3717,18,2278
3718,5,2279
3719,18,2279
3720,2,2280
3721,2,2281
3722,16,2282
3723,11,2282
3724,11,2283
3725,11,2284
3726,11,2285
3727,16,2286
3728,10,2287
3729,18,2287
3730,8,2287
3731,7,2288
3732,5,2288
3733,10,2288
3734,18,2288
3735,16,2289
3736,11,2289
3737,16,2290
3738,11,2290
3739,11,2291
3740,3,2291
3741,3,2292
3742,11,2293
3743,15,2294
3744,6,2294
3745,16,2295
3746,16,2296
3747,11,2297
3748,3,2297
3749,18,2298
3750,16,2299
3751,16,2300
3752,13,2300
3753,16,2301
3754,16,2302
3755,11,2303
3756,13,2303
3757,11,2304
3758,11,2305
3759,16,2306
3760,7,2307
3761,11,2307
3762,7,2308
3763,2,2308
3764,11,2309
3765,11,2310
3766,17,2311
3767,10,2311
3768,11,2312
3769,11,2313
3770,11,2314
3771,5,2315
3772,18,2315
3773,11,2316
3774,3,2316
3775,16,2317
3776,16,2318
3777,16,2319
3778,11,2320
3779,18,2320
3780,16,2321
3781,7,2322
3782,19,2322
3783,10,2322
3784,18,2322
3785,8,2322
3786,14,2323
3787,16,2324
3788,11,2324
3789,16,2325
3790,11,2326
3791,18,2326
3792,5,2327
3793,5,2328
3794,11,2329
3795,14,2330
3796,16,2331
3797,3,2331
3798,2,2332
3799,11,2332
3800,11,2333
3801,7,2334
3802,18,2334
3803,16,2335
3804,11,2336
3805,11,2337
3806,5,2338
3807,17,2338
3808,18,2338
3809,16,2339
3810,3,2339
3811,3,2340
3812,11,2341
3813,16,2342
3814,11,2343
3815,7,2344
3816,19,2344
3817,11,2344
